crime_offender_id,crime_id,offender_id,role
2541,1653,8,Accused
2542,1654,306,Accused
2543,1654,69,Accused
2544,1655,372,Accused
2545,1655,133,Accused
2546,1656,111,Accused
2547,1657,109,Accused
2548,1657,228,Accused
2549,1658,324,Accused
2550,1659,255,Accused
2551,1659,279,Accused
2552,1660,59,Accused
2553,1661,172,Accused
2554,1662,134,Accused
2555,1662,54,Accused
2556,1662,117,Accused
2557,1663,379,Accused
2558,1663,216,Accused
2559,1664,211,Accused
2560,1665,43,Accused
2561,1666,373,Accused
2562,1666,153,Accused
2563,1667,192,Accused
2564,1667,397,Accused
2565,1667,205,Accused
2566,1668,209,Accused
2567,1668,139,Accused
2568,1668,91,Accused
2569,1669,135,Accused
2570,1670,96,Accused
2571,1670,31,Accused
2572,1670,134,Accused
2573,1671,254,Accused
2574,1671,235,Accused
2575,1672,135,Accused
2576,1673,39,Accused
2577,1673,12,Accused
2578,1674,241,Accused
2579,1674,397,Accused
2580,1674,26,Accused
2581,1675,76,Accused
2582,1676,231,Accused
2583,1677,135,Accused
2584,1678,92,Accused
2585,1679,334,Accused
2586,1679,98,Accused
2587,1680,76,Accused
2588,1681,377,Accused
2589,1681,115,Accused
2590,1682,323,Accused
2591,1683,263,Accused
2592,1684,255,Accused
2593,1685,14,Accused
2594,1685,228,Accused
2595,1686,325,Accused
2596,1687,346,Accused
2597,1688,40,Accused
2598,1689,233,Accused
2599,1690,315,Accused
2600,1691,237,Accused
2601,1692,181,Accused
2602,1693,227,Accused
2603,1693,312,Accused
2604,1694,262,Accused
2605,1694,113,Accused
2606,1695,91,Accused
2607,1695,229,Accused
2608,1696,197,Accused
2609,1696,232,Accused
2610,1696,78,Accused
2611,1697,61,Accused
2612,1697,329,Accused
2613,1698,335,Accused
2614,1699,350,Accused
2615,1699,280,Accused
2616,1700,320,Accused
2617,1701,351,Accused
2618,1701,78,Accused
2619,1702,166,Accused
2620,1702,360,Accused
2621,1702,248,Accused
2622,1703,215,Accused
2623,1703,136,Accused
2624,1703,331,Accused
2625,1704,385,Accused
2626,1705,268,Accused
2627,1706,81,Accused
2628,1706,105,Accused
2629,1706,241,Accused
2630,1707,380,Accused
2631,1708,266,Accused
2632,1708,88,Accused
2633,1709,328,Accused
2634,1710,70,Accused
2635,1711,122,Accused
2636,1712,200,Accused
2637,1712,170,Accused
2638,1713,396,Accused
2639,1713,209,Accused
2640,1714,175,Accused
2641,1715,55,Accused
2642,1715,385,Accused
2643,1716,281,Accused
2644,1717,105,Accused
2645,1717,361,Accused
2646,1718,366,Accused
2647,1718,364,Accused
2648,1719,241,Accused
2649,1720,355,Accused
2650,1721,361,Accused
2651,1722,86,Accused
2652,1722,203,Accused
2653,1723,10,Accused
2654,1724,361,Accused
2655,1725,124,Accused
2656,1726,174,Accused
2657,1726,52,Accused
2658,1727,213,Accused
2659,1727,173,Accused
2660,1728,283,Accused
2661,1729,325,Accused
2662,1730,268,Accused
2663,1731,182,Accused
2664,1732,328,Accused
2665,1732,256,Accused
2666,1733,74,Accused
2667,1734,369,Accused
2668,1734,299,Accused
2669,1734,180,Accused
2670,1735,30,Accused
2671,1736,166,Accused
2672,1737,315,Accused
2673,1737,19,Accused
2674,1737,180,Accused
2675,1738,300,Accused
2676,1739,382,Accused
2677,1740,123,Accused
2678,1741,19,Accused
2679,1741,399,Accused
2680,1742,327,Accused
2681,1742,244,Accused
2682,1743,389,Accused
2683,1743,157,Accused
2684,1743,179,Accused
2685,1744,254,Accused
2686,1745,342,Accused
2687,1746,228,Accused
2688,1746,197,Accused
2689,1747,274,Accused
2690,1748,88,Accused
2691,1749,263,Accused
2692,1749,274,Accused
2693,1750,377,Accused
2694,1751,270,Accused
2695,1752,69,Accused
2696,1753,95,Accused
2697,1754,338,Accused
2698,1754,297,Accused
2699,1755,7,Accused
2700,1756,89,Accused
2701,1757,179,Accused
2702,1758,400,Accused
2703,1758,386,Accused
2704,1759,82,Accused
2705,1760,236,Accused
2706,1760,209,Accused
2707,1761,330,Accused
2708,1762,289,Accused
2709,1763,137,Accused
2710,1764,107,Accused
2711,1764,392,Accused
2712,1765,398,Accused
2713,1766,22,Accused
2714,1767,173,Accused
2715,1767,162,Accused
2716,1768,338,Accused
2717,1768,176,Accused
2718,1769,318,Accused
2719,1769,232,Accused
2720,1770,223,Accused
2721,1771,270,Accused
2722,1771,228,Accused
2723,1771,134,Accused
2724,1772,84,Accused
2725,1773,30,Accused
2726,1773,196,Accused
2727,1773,329,Accused
2728,1774,311,Accused
2729,1774,185,Accused
2730,1774,297,Accused
2731,1775,310,Accused
2732,1776,199,Accused
2733,1776,250,Accused
2734,1777,123,Accused
2735,1778,288,Accused
2736,1779,87,Accused
2737,1780,98,Accused
2738,1781,247,Accused
2739,1782,67,Accused
2740,1782,156,Accused
2741,1783,132,Accused
2742,1784,13,Accused
2743,1785,69,Accused
2744,1785,154,Accused
2745,1785,8,Accused
2746,1786,102,Accused
2747,1786,124,Accused
2748,1787,367,Accused
2749,1788,186,Accused
2750,1789,317,Accused
2751,1789,89,Accused
2752,1790,343,Accused
2753,1790,217,Accused
2754,1790,383,Accused
2755,1791,317,Accused
2756,1791,46,Accused
2757,1792,339,Accused
2758,1792,322,Accused
2759,1793,392,Accused
2760,1794,125,Accused
2761,1795,362,Accused
2762,1795,178,Accused
2763,1796,350,Accused
2764,1797,102,Accused
2765,1798,328,Accused
2766,1798,240,Accused
2767,1799,205,Accused
2768,1800,399,Accused
2769,1800,138,Accused
2770,1801,37,Accused
2771,1801,377,Accused
2772,1801,203,Accused
2773,1802,13,Accused
2774,1802,279,Accused
2775,1803,379,Accused
2776,1804,379,Accused
2777,1805,31,Accused
2778,1806,190,Accused
2779,1807,317,Accused
2780,1807,299,Accused
2781,1808,14,Accused
2782,1809,242,Accused
2783,1810,284,Accused
2784,1810,327,Accused
2785,1810,7,Accused
2786,1811,65,Accused
2787,1811,48,Accused
2788,1811,52,Accused
2789,1812,335,Accused
2790,1813,282,Accused
2791,1814,18,Accused
2792,1814,115,Accused
2793,1814,372,Accused
2794,1815,50,Accused
2795,1815,318,Accused
2796,1815,313,Accused
2797,1816,150,Accused
2798,1817,274,Accused
2799,1817,30,Accused
2800,1817,180,Accused
2801,1818,151,Accused
2802,1819,374,Accused
2803,1820,106,Accused
2804,1821,218,Accused
2805,1821,175,Accused
2806,1821,367,Accused
2807,1822,323,Accused
2808,1822,284,Accused
2809,1823,342,Accused
2810,1824,199,Accused
2811,1825,339,Accused
2812,1826,54,Accused
2813,1827,276,Accused
2814,1827,305,Accused
2815,1828,213,Accused
2816,1829,270,Accused
2817,1830,27,Accused
2818,1830,387,Accused
2819,1831,357,Accused
2820,1831,35,Accused
2821,1832,299,Accused
2822,1833,186,Accused
2823,1834,107,Accused
2824,1835,400,Accused
2825,1836,301,Accused
2826,1837,11,Accused
2827,1838,13,Accused
2828,1839,248,Accused
2829,1839,348,Accused
2830,1840,148,Accused
2831,1841,236,Accused
2832,1842,397,Accused
2833,1842,335,Accused
2834,1842,385,Accused
2835,1843,245,Accused
2836,1843,269,Accused
2837,1843,86,Accused
2838,1844,261,Accused
2839,1844,147,Accused
2840,1845,303,Accused
2841,1846,236,Accused
2842,1846,237,Accused
2843,1847,170,Accused
2844,1848,42,Accused
2845,1849,356,Accused
2846,1849,229,Accused
2847,1850,192,Accused
2848,1851,121,Accused
2849,1852,107,Accused
2850,1853,249,Accused
2851,1853,199,Accused
2852,1854,281,Accused
2853,1855,23,Accused
2854,1856,122,Accused
2855,1857,341,Accused
2856,1858,287,Accused
2857,1859,14,Accused
2858,1859,53,Accused
2859,1859,233,Accused
2860,1860,365,Accused
2861,1860,69,Accused
2862,1861,124,Accused
2863,1862,62,Accused
2864,1862,139,Accused
2865,1862,2,Accused
2866,1863,98,Accused
2867,1864,249,Accused
2868,1865,239,Accused
2869,1866,400,Accused
2870,1866,102,Accused
2871,1866,220,Accused
2872,1867,96,Accused
2873,1868,362,Accused
2874,1869,113,Accused
2875,1869,295,Accused
2876,1870,268,Accused
2877,1871,177,Accused
2878,1871,245,Accused
2879,1871,67,Accused
2880,1872,318,Accused
2881,1873,326,Accused
2882,1873,343,Accused
2883,1874,292,Accused
2884,1874,136,Accused
2885,1875,72,Accused
2886,1875,209,Accused
2887,1876,16,Accused
2888,1877,145,Accused
2889,1878,328,Accused
2890,1879,375,Accused
2891,1879,151,Accused
2892,1880,179,Accused
2893,1881,37,Accused
2894,1882,90,Accused
2895,1882,372,Accused
2896,1883,358,Accused
2897,1884,18,Accused
2898,1885,138,Accused
2899,1885,396,Accused
2900,1886,132,Accused
2901,1886,319,Accused
2902,1887,143,Accused
2903,1887,281,Accused
2904,1888,198,Accused
2905,1889,288,Accused
2906,1890,288,Accused
2907,1890,215,Accused
2908,1891,106,Accused
2909,1892,348,Accused
2910,1892,312,Accused
2911,1892,28,Accused
2912,1893,397,Accused
2913,1893,35,Accused
2914,1894,159,Accused
2915,1894,313,Accused
2916,1895,21,Accused
2917,1895,143,Accused
2918,1895,97,Accused
2919,1896,299,Accused
2920,1896,31,Accused
2921,1896,110,Accused
2922,1897,70,Accused
2923,1898,123,Accused
2924,1899,137,Accused
2925,1900,400,Accused
2926,1901,129,Accused
2927,1901,320,Accused
2928,1902,131,Accused
2929,1903,201,Accused
2930,1904,338,Accused
2931,1905,347,Accused
2932,1906,295,Accused
2933,1906,282,Accused
2934,1907,285,Accused
2935,1908,184,Accused
2936,1909,386,Accused
2937,1909,363,Accused
2938,1910,171,Accused
2939,1911,144,Accused
2940,1912,357,Accused
2941,1913,373,Accused
2942,1914,134,Accused
2943,1915,93,Accused
2944,1915,292,Accused
2945,1915,115,Accused
2946,1916,337,Accused
2947,1917,6,Accused
2948,1917,35,Accused
2949,1918,334,Accused
2950,1919,275,Accused
2951,1919,392,Accused
2952,1920,158,Accused
2953,1921,44,Accused
2954,1922,346,Accused
2955,1923,132,Accused
2956,1924,162,Accused
2957,1925,34,Accused
2958,1925,286,Accused
2959,1926,201,Accused
2960,1926,153,Accused
2961,1927,17,Accused
2962,1927,52,Accused
2963,1928,273,Accused
2964,1929,257,Accused
2965,1930,364,Accused
2966,1931,221,Accused
2967,1932,306,Accused
2968,1932,21,Accused
2969,1933,4,Accused
2970,1933,168,Accused
2971,1934,56,Accused
2972,1934,62,Accused
2973,1935,34,Accused
2974,1936,339,Accused
2975,1937,101,Accused
2976,1938,166,Accused
2977,1938,183,Accused
2978,1939,321,Accused
2979,1940,272,Accused
2980,1940,367,Accused
2981,1940,22,Accused
2982,1941,99,Accused
2983,1942,283,Accused
2984,1943,20,Accused
2985,1944,75,Accused
2986,1945,56,Accused
2987,1946,366,Accused
2988,1946,289,Accused
2989,1947,114,Accused
2990,1948,374,Accused
2991,1949,240,Accused
2992,1950,218,Accused
2993,1951,330,Accused
2994,1951,235,Accused
2995,1952,117,Accused
2996,1952,32,Accused
2997,1953,191,Accused
2998,1953,172,Accused
2999,1954,207,Accused
3000,1955,14,Accused
3001,1956,5,Accused
3002,1956,375,Accused
3003,1957,208,Accused
3004,1958,31,Accused
3005,1959,298,Accused
3006,1960,134,Accused
3007,1960,397,Accused
3008,1961,269,Accused
3009,1962,125,Accused
3010,1963,234,Accused
3011,1964,135,Accused
3012,1964,54,Accused
3013,1965,54,Accused
3014,1966,38,Accused
3015,1967,18,Accused
3016,1968,322,Accused
3017,1969,153,Accused
3018,1969,30,Accused
3019,1970,221,Accused
3020,1971,130,Accused
3021,1972,265,Accused
3022,1972,30,Accused
3023,1973,16,Accused
3024,1974,240,Accused
3025,1975,219,Accused
3026,1975,339,Accused
3027,1976,87,Accused
3028,1977,121,Accused
3029,1978,72,Accused
3030,1979,187,Accused
3031,1979,267,Accused
3032,1980,94,Accused
3033,1980,200,Accused
3034,1981,9,Accused
3035,1982,74,Accused
3036,1983,348,Accused
3037,1984,371,Accused
3038,1985,354,Accused
3039,1985,361,Accused
3040,1986,341,Accused
3041,1987,77,Accused
3042,1988,135,Accused
3043,1989,317,Accused
3044,1990,121,Accused
3045,1990,231,Accused
3046,1991,51,Accused
3047,1992,303,Accused
3048,1992,188,Accused
3049,1993,116,Accused
3050,1993,34,Accused
3051,1994,86,Accused
3052,1995,61,Accused
3053,1996,215,Accused
3054,1997,343,Accused
3055,1998,352,Accused
3056,1999,381,Accused
3057,2000,201,Accused
